batch_index,metric,tau,area,comp,suff
1,mae,6,0.05,12.447984,19.707554
1,mae,6,0.075,14.411436,18.618174
1,mae,6,0.1,14.803026,17.93454
1,mae,6,0.15,16.930782,16.840614
1,mse,6,0.05,11.646819,25.022079
1,mse,6,0.075,15.229294,22.636889
1,mse,6,0.1,15.619081,20.938789
1,mse,6,0.15,19.126282,18.326122
1,mae,7,0.05,11.538549,19.285261
1,mae,7,0.075,13.991189,18.457001
1,mae,7,0.1,15.98814,18.101759
1,mae,7,0.15,17.250912,16.232292
1,mse,7,0.05,10.508286,24.129128
1,mse,7,0.075,14.004442,22.246336
1,mse,7,0.1,17.100992,21.377348
1,mse,7,0.15,19.902866,17.733219
1,mae,8,0.05,10.874471,19.306915
1,mae,8,0.075,13.950969,17.860233
1,mae,8,0.1,15.741589,17.582602
1,mae,8,0.15,17.385357,16.139986
1,mse,8,0.05,9.698239,23.922705
1,mse,8,0.075,14.246095,21.147285
1,mse,8,0.1,17.135639,20.428951
1,mse,8,0.15,20.461926,17.406197
1,mae,9,0.05,10.107029,19.714849
1,mae,9,0.075,14.201472,18.242317
1,mae,9,0.1,16.181667,17.547691
1,mae,9,0.15,17.409035,15.796391
1,mse,9,0.05,8.573842,24.636753
1,mse,9,0.075,14.661725,21.607082
1,mse,9,0.1,17.825235,20.494091
1,mse,9,0.15,20.808838,16.386189
1,mae,10,0.05,10.202,19.257002
1,mae,10,0.075,13.391092,17.865303
1,mae,10,0.1,15.025187,17.287621
1,mae,10,0.15,17.327293,15.885363
1,mse,10,0.05,9.293226,23.747803
1,mse,10,0.075,13.631557,20.800541
1,mse,10,0.1,15.847029,20.125744
1,mse,10,0.15,20.987072,17.204098
1,mae,11,0.05,10.254126,19.526234
1,mae,11,0.075,12.518276,18.682777
1,mae,11,0.1,13.826884,18.092106
1,mae,11,0.15,17.145607,16.950741
1,mse,11,0.05,9.16959,24.527777
1,mse,11,0.075,12.548865,22.778915
1,mse,11,0.1,14.476943,21.637247
1,mse,11,0.15,20.780499,19.25445
1,mae,12,0.05,10.041283,20.210995
1,mae,12,0.075,12.465931,18.860481
1,mae,12,0.1,14.011702,18.751606
1,mae,12,0.15,17.512867,17.271179
1,mse,12,0.05,8.869807,26.143963
1,mse,12,0.075,12.257403,23.453201
1,mse,12,0.1,14.683757,23.427427
1,mse,12,0.15,21.892941,18.617329
1,mae,13,0.05,10.274465,20.428707
1,mae,13,0.075,13.829571,19.338619
1,mae,13,0.1,14.6599,18.521839
1,mae,13,0.15,16.979652,17.668028
1,mse,13,0.05,8.606954,26.572323
1,mse,13,0.075,14.331087,24.367943
1,mse,13,0.1,16.318773,21.96743
1,mse,13,0.15,21.315464,20.084446
1,mae,14,0.05,10.946043,20.19812
1,mae,14,0.075,14.086719,19.281416
1,mae,14,0.1,16.088362,18.451794
1,mae,14,0.15,17.971245,17.00024
1,mse,14,0.05,10.271874,25.837725
1,mse,14,0.075,15.311806,23.269726
1,mse,14,0.1,19.3384,21.973339
1,mse,14,0.15,22.89106,18.857313
1,mae,15,0.05,12.280651,19.950817
1,mae,15,0.075,13.655832,18.9986
1,mae,15,0.1,14.676764,18.252365
1,mae,15,0.15,17.355742,16.778671
1,mse,15,0.05,12.303025,25.151829
1,mse,15,0.075,14.351339,23.346672
1,mse,15,0.1,16.587381,21.696358
1,mse,15,0.15,21.362698,19.070219
1,mae,16,0.05,12.654963,19.442009
1,mae,16,0.075,14.141088,18.665689
1,mae,16,0.1,15.557489,18.053406
1,mae,16,0.15,17.955219,16.480537
1,mse,16,0.05,13.402773,24.353043
1,mse,16,0.075,15.599447,23.230465
1,mse,16,0.1,17.301199,21.814962
1,mse,16,0.15,21.791979,18.900143
1,mae,17,0.05,13.159872,19.319513
1,mae,17,0.075,15.97828,18.193851
1,mae,17,0.1,16.966927,17.170582
1,mae,17,0.15,18.50411,17.375729
1,mse,17,0.05,13.706955,23.552132
1,mse,17,0.075,17.985222,21.53907
1,mse,17,0.1,19.601021,19.568596
1,mse,17,0.15,22.339512,20.1
1,mae,18,0.05,14.235064,19.908779
1,mae,18,0.075,15.940423,18.779184
1,mae,18,0.1,18.014421,17.683014
