batch_index,metric,tau,area,comp,suff
0,mae,23,0.1,23.53392,13.460657
0,mae,23,0.15,23.303768,13.148898
0,mse,23,0.05,25.646431,17.085503
0,mse,23,0.075,32.553909,13.520739
0,mse,23,0.1,33.733692,11.940649
0,mse,23,0.15,32.590328,12.144249
1,mae,0,0.05,15.219458,18.746441
1,mae,0,0.075,16.325386,17.704802
1,mae,0,0.1,16.451939,17.812534
1,mae,0,0.15,16.563194,17.136829
1,mse,0,0.05,15.993217,22.071781
1,mse,0,0.075,18.361557,19.966805
1,mse,0,0.1,18.582375,21.448744
1,mse,0,0.15,18.903065,19.88872
1,mae,1,0.05,13.54686,19.354557
1,mae,1,0.075,14.223066,18.393023
1,mae,1,0.1,15.232266,17.360817
1,mae,1,0.15,17.277737,16.594244
1,mse,1,0.05,12.916672,23.837849
1,mse,1,0.075,14.632246,22.16507
1,mse,1,0.1,16.677406,20.312782
1,mse,1,0.15,19.795391,20.481056
1,mae,2,0.05,14.185725,18.826941
1,mae,2,0.075,14.367014,18.244595
1,mae,2,0.1,15.297316,17.901381
1,mae,2,0.15,16.732513,16.250786
1,mse,2,0.05,14.105518,23.408205
1,mse,2,0.075,14.033221,21.849253
1,mse,2,0.1,16.225798,20.792435
1,mse,2,0.15,19.563179,18.872744
1,mae,3,0.05,14.366179,17.466408
1,mae,3,0.075,14.490593,16.512501
1,mae,3,0.1,16.031582,16.997992
1,mae,3,0.15,16.934711,15.954638
1,mse,3,0.05,14.850251,20.924416
1,mse,3,0.075,14.643129,18.658295
1,mse,3,0.1,17.089355,19.658976
1,mse,3,0.15,19.70664,17.558224
1,mae,4,0.05,13.244411,17.879158
1,mae,4,0.075,15.003668,16.915277
1,mae,4,0.1,14.282272,16.4646
1,mae,4,0.15,16.738575,15.764427
1,mse,4,0.05,12.879497,21.106932
1,mse,4,0.075,15.667164,19.636963
1,mse,4,0.1,14.21463,19.201607
1,mse,4,0.15,19.224127,18.218946
1,mae,5,0.05,13.614246,17.313501
1,mae,5,0.075,13.911036,16.667706
1,mae,5,0.1,14.684685,16.562698
1,mae,5,0.15,16.131107,16.295788
1,mse,5,0.05,12.811263,20.126696
1,mse,5,0.075,12.794086,18.765759
1,mse,5,0.1,14.825531,18.828976
1,mse,5,0.15,16.754066,18.735146
1,mae,6,0.05,14.724224,18.007137
1,mae,6,0.075,13.367214,17.154577
1,mae,6,0.1,15.212093,17.146793
1,mae,6,0.15,16.411255,15.581376
1,mse,6,0.05,15.239304,21.477907
1,mse,6,0.075,12.420465,19.152458
1,mse,6,0.1,15.595707,19.719828
1,mse,6,0.15,18.300901,16.11935
1,mae,7,0.05,13.531395,19.131044
1,mae,7,0.075,14.560577,17.47851
1,mae,7,0.1,13.922098,17.058321
1,mae,7,0.15,15.479523,15.609255
