batch_index,metric,tau,area,comp,suff
2,mse,14,0.075,5.519469,18.050011
2,mse,14,0.1,7.202286,16.879211
2,mse,14,0.15,9.175529,15.552075
2,mae,15,0.05,7.105428,17.947044
2,mae,15,0.075,8.682479,17.36125
2,mae,15,0.1,10.174245,17.176922
2,mae,15,0.15,12.211908,15.250921
2,mse,15,0.05,4.166265,20.67416
2,mse,15,0.075,6.185314,19.974117
2,mse,15,0.1,8.139621,19.390867
2,mse,15,0.15,10.532229,15.80164
2,mae,16,0.05,6.87898,17.497692
2,mae,16,0.075,8.681009,17.529633
2,mae,16,0.1,9.856239,17.382607
2,mae,16,0.15,12.346501,16.292439
2,mse,16,0.05,3.723086,19.775778
2,mse,16,0.075,5.775801,19.874763
2,mse,16,0.1,7.015057,19.397549
2,mse,16,0.15,10.833498,16.977829
2,mae,17,0.05,6.902713,18.045
2,mae,17,0.075,8.982157,17.347292
2,mae,17,0.1,10.27446,16.729656
2,mae,17,0.15,12.153162,16.612726
2,mse,17,0.05,3.894865,20.821625
2,mse,17,0.075,6.479716,19.331669
2,mse,17,0.1,8.464703,18.291349
2,mse,17,0.15,10.685056,17.749392
2,mae,18,0.05,6.476241,17.829573
2,mae,18,0.075,8.233934,17.839798
2,mae,18,0.1,9.568275,17.304672
2,mae,18,0.15,11.680471,17.0509
2,mse,18,0.05,3.415457,20.612312
2,mse,18,0.075,5.332237,20.758446
2,mse,18,0.1,6.901546,19.690979
2,mse,18,0.15,9.827229,19.256403
2,mae,19,0.05,6.440936,17.750105
2,mae,19,0.075,8.267456,17.146564
2,mae,19,0.1,8.858274,17.017368
2,mae,19,0.15,10.585171,16.276512
2,mse,19,0.05,3.323869,20.801151
2,mse,19,0.075,5.284484,19.497498
2,mse,19,0.1,5.976801,19.097988
2,mse,19,0.15,8.232974,17.990093
2,mae,20,0.05,7.794682,18.124943
2,mae,20,0.075,8.841887,17.862553
2,mae,20,0.1,9.617465,17.730618
2,mae,20,0.15,10.900867,16.811169
2,mse,20,0.05,4.531137,21.260426
2,mse,20,0.075,6.00131,20.602001
2,mse,20,0.1,6.930496,20.280533
2,mse,20,0.15,8.996601,18.424179
2,mae,21,0.05,6.973793,18.396605
2,mae,21,0.075,8.739897,18.072334
2,mae,21,0.1,9.456064,17.312401
2,mae,21,0.15,11.443307,17.136837
2,mse,21,0.05,4.182803,22.045063
2,mse,21,0.075,6.121896,21.249195
2,mse,21,0.1,6.961384,19.640913
2,mse,21,0.15,9.589426,19.627197
2,mae,22,0.05,6.039835,18.419308
2,mae,22,0.075,7.060619,17.002123
2,mae,22,0.1,8.67375,16.026871
2,mae,22,0.15,9.454672,16.005718
2,mse,22,0.05,2.842443,21.606022
2,mse,22,0.075,3.866198,19.078934
2,mse,22,0.1,5.691903,17.511944
2,mse,22,0.15,6.774693,17.395851
2,mae,23,0.05,7.16256,18.823908
2,mae,23,0.075,8.22879,18.436394
2,mae,23,0.1,9.074471,17.91198
2,mae,23,0.15,9.881683,17.651897
2,mse,23,0.05,3.893733,21.994324
2,mse,23,0.075,5.200251,21.302965
2,mse,23,0.1,6.441667,20.199429
2,mse,23,0.15,7.68221,19.710278
3,mae,0,0.05,6.694894,19.003351
3,mae,0,0.075,7.836593,18.127899
3,mae,0,0.1,8.564915,17.5548
3,mae,0,0.15,10.109699,16.548088
3,mse,0,0.05,4.242484,22.007206
3,mse,0,0.075,5.203741,20.677229
3,mse,0,0.1,6.019599,19.770866
3,mse,0,0.15,7.994207,18.056658
3,mae,1,0.05,6.46864,19.772907
3,mae,1,0.075,6.923281,19.720379
3,mae,1,0.1,8.265793,19.228371
3,mae,1,0.15,9.407439,18.740555
3,mse,1,0.05,3.485806,25.026207
3,mse,1,0.075,3.905616,25.713047
3,mse,1,0.1,5.163392,24.990314
3,mse,1,0.15,6.720573,23.452621
3,mae,2,0.05,7.002343,19.102657
3,mae,2,0.075,7.511264,18.556782
3,mae,2,0.1,7.816851,18.181723
3,mae,2,0.15,9.275208,17.076752
3,mse,2,0.05,4.69301,23.252825
3,mse,2,0.075,4.876933,22.306835
3,mse,2,0.1,5.244252,21.400005
3,mse,2,0.15,6.56802,19.435467
3,mae,3,0.05,5.826165,19.109749
3,mae,3,0.075,6.874303,18.744255
3,mae,3,0.1,7.639247,17.563108
3,mae,3,0.15,8.83173,15.960154
3,mse,3,0.05,3.947778,23.062561
3,mse,3,0.075,4.777623,22.147078
3,mse,3,0.1,5.809216,19.394855
3,mse,3,0.15,7.255733,16.091694
3,mae,4,0.05,6.97506,18.639267
3,mae,4,0.075,8.240641,17.512539
3,mae,4,0.1,8.892344,16.924744
3,mae,4,0.15,9.808416,16.285854
3,mse,4,0.05,4.863169,21.01704
3,mse,4,0.075,6.225316,18.840851
3,mse,4,0.1,6.960238,17.935726
3,mse,4,0.15,7.936728,16.571941
3,mae,5,0.05,6.334399,19.932415
3,mae,5,0.075,7.634616,19.775646
3,mae,5,0.1,8.725334,18.906841
3,mae,5,0.15,9.431121,18.14683
3,mse,5,0.05,3.542788,25.439039
3,mse,5,0.075,4.613999,24.764069
3,mse,5,0.1,5.769486,22.9697
3,mse,5,0.15,6.762771,21.147612
3,mae,6,0.05,6.599279,19.539318
3,mae,6,0.075,7.423216,18.52598
3,mae,6,0.1,8.583973,18.162682
3,mae,6,0.15,10.20794,16.947941
3,mse,6,0.05,4.618572,23.209774
3,mse,6,0.075,5.092982,21.095655
3,mse,6,0.1,6.373883,20.55447
3,mse,6,0.15,8.345001,18.063709
3,mae,7,0.05,8.026032,18.439016
3,mae,7,0.075,9.173273,17.49058
3,mae,7,0.1,9.687544,17.36455
3,mae,7,0.15,9.874678,16.615341
3,mse,7,0.05,5.98846,21.509214
3,mse,7,0.075,7.348424,19.914062
3,mse,7,0.1,7.706814,19.785164
3,mse,7,0.15,7.885342,18.942373
3,mae,8,0.05,7.367503,19.16428
3,mae,8,0.075,8.406666,18.121717
3,mae,8,0.1,9.207705,17.738224
3,mae,8,0.15,10.377956,17.372501
3,mse,8,0.05,4.89529,22.981497
3,mse,8,0.075,5.593874,20.93646
3,mse,8,0.1,6.581061,20.316967
3,mse,8,0.15,7.996951,19.462849
3,mae,9,0.05,6.390405,19.486961
3,mae,9,0.075,7.93585,18.501165
3,mae,9,0.1,8.951698,18.186352
3,mae,9,0.15,10.151213,17.055588
3,mse,9,0.05,4.186982,23.906574
3,mse,9,0.075,5.705319,22.151016
3,mse,9,0.1,6.949493,21.516163
3,mse,9,0.15,8.422458,19.29846
3,mae,10,0.05,6.563655,19.298809
3,mae,10,0.075,8.437441,17.896099
3,mae,10,0.1,8.837536,17.515718
3,mae,10,0.15,10.452563,16.700516
3,mse,10,0.05,4.029323,22.400478
3,mse,10,0.075,6.132819,20.198544
3,mse,10,0.1,6.377863,19.247686
